temperature,humidity,co2,ec,ph,voltage,battery_level,dew_point,vpd,timestamp,anomaly_type,is_anomaly
18.79,89.89,632.0,1.16,5.93,3.25,77.0,17.1,0.219,2025-09-18T10:33:29.658891,normal,0
28.01,58.5,919.0,1.1,6.36,3.39,52.0,19.12,1.57,2025-07-12T02:30:28.723989,normal,0
20.25,63.03,735.0,1.05,6.1,3.14,65.0,12.99,0.878,2025-07-22T07:50:28.723989,normal,0
21.04,88.64,397.0,1.86,5.41,3.3,40.0,19.09,0.283,2025-09-16T21:50:29.559469,normal,0
27.86,50.96,755.0,1.05,5.81,3.4,78.0,16.78,1.839,2025-06-18T18:40:28.723989,normal,0
25.67,80.01,615.0,2.25,5.47,3.4,73.0,21.96,0.659,2025-08-30T23:24:29.631472,normal,0
26.67,59.87,498.0,1.39,6.37,2.97,28.0,18.23,1.403,2025-09-19T15:41:29.715592,normal,0
23.85,64.21,377.0,1.51,6.19,3.22,76.0,16.68,1.058,2025-07-06T18:40:28.723989,normal,0
32.73,50.59,1516.0,1.19,7.12,3.37,77.0,21.14,2.448,2025-08-01T23:30:28.723989,normal,0
30.3,43.47,1059.0,1.43,6.29,3.37,56.0,16.5,2.44,2025-06-29T05:20:28.723989,normal,0
34.81,59.5,1055.0,1.37,6.94,3.5,85.0,25.76,2.253,2025-06-28T07:30:28.723989,normal,0
27.52,78.96,475.0,1.72,7.4,3.42,62.0,23.54,0.773,2025-06-19T08:20:28.723989,normal,0
24.1,55.62,974.0,1.29,6.9,3.17,95.0,14.67,1.332,2025-07-27T04:20:28.723989,normal,0
24.99,78.26,479.0,1.2,6.6,3.03,35.0,20.94,0.688,2025-09-18T18:03:29.518949,normal,0
25.6,78.96,901.0,1.99,5.9,2.0871207207704763,7.138330025563899,21.68,0.691,2025-08-27T20:35:30.020524,battery_depleted,1
15.661752082679591,64.03,963.0,1.66,7.11,2.004,88.0,8.88,0.64,2025-08-27T10:57:30.081225,sudden_drop,1
19.81,89.74,891.0,1.12,5.76,3.05,75.0,18.08,0.237,2025-09-09T21:35:29.530338,normal,0
-999.0,55.85,0.0,1.1,6.49,3.08,100.0,0.0,0.0,2025-09-16T10:20:29.916549,sensor_failure,1
25.64,70.19,857.0,1.47,7.2,3.27,69.0,19.8,0.981,2025-06-15T16:10:28.723989,normal,0
26.9,73.73,888.0,1.63,6.55,3.25,78.0,21.81,0.931,2025-07-06T01:30:28.723989,normal,0
22.09,69.38,1503.0,1.09,6.91,3.28,100.0,16.22,0.814,2025-09-14T02:56:29.705500,normal,0
25.96,86.64,531.0,1.49,6.3,3.21,69.0,23.56,0.448,2025-06-26T19:30:28.723989,normal,0
28.19,72.37,647.0,1.6,7.27,3.19,78.0,22.75,1.056,2025-06-15T13:30:28.723989,normal,0
29.41,50.73,461.0,1.32,6.71,3.38,64.0,18.14,2.021,2025-08-02T15:40:28.723989,normal,0
24.2,89.88,537.0,1.91,7.73,3.28,79.0,22.43,0.306,2025-08-27T15:16:29.712672,normal,0
23.31,61.61,620.0,2.16,7.29,3.32,59.0,15.52,1.099,2025-07-06T23:40:28.723989,normal,0
31.56,47.42,832.0,1.99,7.29,3.32,60.0,19.03,2.439,2025-06-21T07:30:28.723989,normal,0
28.43,84.75,744.0,2.07,6.51,3.25,84.0,25.61,0.591,2025-08-08T08:10:28.723989,normal,0
34.78,54.38,1093.0,1.02,6.24,3.3,94.0,24.22,2.534,2025-07-31T16:40:28.723989,normal,0
40.0,55.92,977.0,1.38,7.26,3.27,65.0,29.53,3.251,2025-06-28T11:30:28.723989,normal,0
24.95,54.1,518.0,2.14,7.33,4.317092973657818,99.1457400365076,15.03,1.45,2025-08-28T17:09:29.901750,power_surge,1
4.892496101317015,81.47210924964871,1060.0,1.66,5.95,3.8242977829972684,79.0,1.99,0.16,2025-09-13T01:27:29.775548,high_fluctuation,1
29.05,60.35,875.0,1.29,5.79,3.28,76.0,20.59,1.593,2025-07-29T04:00:28.723989,normal,0
28.77,29.4,1124.0,1.53,6.93,3.33,78.0,9.18,2.791,2025-06-14T22:50:28.723989,normal,0
27.76,70.93,678.0,1.48,6.63,3.32,80.0,22.0,1.084,2025-08-09T17:20:28.723989,normal,0
21.76,92.11,982.0,1.97,6.19,3.32,80.0,20.42,0.206,2025-07-26T22:30:28.723989,normal,0
18.14,89.96,578.0,1.65,6.11,3.17,83.0,16.47,0.209,2025-09-10T12:17:29.581180,normal,0
32.92,63.0,1158.0,1.43,6.69,4.694605390706547,96.04145985325617,24.94,1.853,2025-08-27T11:07:30.011460,power_surge,1
22.09,78.07,829.0,1.02,7.29,3.1,69.0,18.09,0.583,2025-07-03T20:00:28.723989,normal,0
35.97,35.34,651.0,1.25,5.8,3.1,56.0,18.27,3.835,2025-09-10T12:00:29.547114,normal,0
41.99412070288019,71.68,1047.0,3.4999548763516635,8.600867668320419,3.23,79.0,35.82,2.321,2025-09-21T10:02:30.099866,gradual_drift,1
37.87,59.38,1094.0,1.48,5.98,3.45,69.0,28.59,2.672,2025-07-06T14:10:28.723989,normal,0
39.57527767897623,62.56809701736237,808.0,1.73,6.18,3.024663546279963,99.0,31.09,2.699,2025-09-01T00:07:29.784906,high_fluctuation,1
16.579668318172725,98.13985093428228,465.0,1.46,6.27,3.2,80.0,16.28,0.035,2025-08-30T18:31:30.049933,vpd_too_low,1
26.4,73.39,687.0,2.04,6.72,3.0,26.0,21.26,0.916,2025-09-12T18:46:29.733397,normal,0
22.08,93.68,666.0,1.0,6.25,3.24,71.0,21.01,0.168,2025-08-25T03:18:29.645172,normal,0
30.97,57.64,959.0,2.08,6.55,3.13,98.0,21.64,1.9,2025-07-11T01:40:28.723989,normal,0
28.45,38.9,813.0,1.44,6.69,3.37,65.0,13.12,2.371,2025-06-16T10:10:28.723989,normal,0
22.74,81.57,524.0,1.2,5.95,3.3,73.0,19.42,0.51,2025-06-20T08:20:28.723989,normal,0
27.1,64.01,1042.0,1.04,6.48,3.45,82.0,19.71,1.291,2025-07-09T05:20:28.723989,normal,0
24.946904768257085,97.24659725663956,670.0,1.37,6.3,3.38,76.0,24.48,0.087,2025-09-03T23:23:29.951837,dew_point_close,1
26.87,57.55,982.0,1.27,6.73,3.09,76.0,17.79,1.502,2025-06-29T03:10:28.723989,normal,0
19.02,91.99,756.0,1.13,5.28,3.3,75.0,17.69,0.176,2025-09-18T10:59:29.560782,normal,0
35.66,60.17,1365.0,1.88,6.14,3.28,94.0,26.74,2.323,2025-07-22T14:00:28.723989,normal,0
23.55,56.15,518.0,1.74,6.27,3.33,72.0,14.31,1.274,2025-07-27T16:20:28.723989,normal,0
28.08,71.12,1657.0,1.7,6.75,3.26,91.0,22.36,1.097,2025-08-29T18:54:29.644293,normal,0
23.26,89.82,846.0,0.8,5.58,3.4,54.0,21.49,0.291,2025-09-05T02:29:29.503860,normal,0
-999.0,0.0,-999.0,1.38,7.15,0.0,0.0,0.0,0.0,2025-09-13T07:21:29.850043,multi_sensor_failure,1
53.60375258287205,46.36,531.0,1.64,7.16,4.342,64.0,38.61,7.896,2025-09-19T13:42:29.935598,sudden_spike,1
33.25,67.05,1536.0,1.77,6.03,3.42,75.0,26.31,1.681,2025-08-27T11:56:29.689953,normal,0
23.64,89.44,948.0,1.65,7.38,3.43,95.0,21.8,0.308,2025-09-05T19:24:29.514738,normal,0
40.92565668466741,55.21,715.0,2.8885450960334076,9.586276440951833,3.45,90.0,30.17,3.47,2025-08-29T01:23:29.881205,gradual_drift,1
22.84,95.0,543.0,1.26,6.14,3.26,54.0,22.0,0.139,2025-07-13T21:10:28.723989,normal,0
25.61,51.62,578.0,1.43,6.57,1.6761754179445911,7.516796178342638,14.91,1.589,2025-09-02T20:30:29.767243,battery_depleted,1
24.46,53.3,967.0,1.89,6.21,3.48,75.0,14.35,1.432,2025-07-11T06:00:28.723989,normal,0
34.97,28.71,872.0,1.68,7.04,3.35,84.0,14.14,4.002,2025-08-29T00:53:29.526926,normal,0
28.24,48.8,976.0,1.34,6.75,3.36,100.0,16.45,1.963,2025-06-18T23:50:28.723989,normal,0
43.540771572351595,21.948401167295373,840.0,1.43,6.8,3.38,57.0,17.14,6.936,2025-09-21T04:43:30.117019,environmental_stress,1
42.833377173961175,59.44,843.0,1.21,7.06,4.2250000000000005,77.0,33.24,3.474,2025-09-08T23:34:30.127476,sudden_spike,1
28.58,63.81,716.0,1.29,5.65,3.36,73.0,21.06,1.415,2025-06-15T18:00:28.723989,normal,0
25.93,63.08,845.0,1.17,6.48,3.4,67.0,18.37,1.236,2025-07-31T02:00:28.723989,normal,0
0.0,9999.0,951.0,1.7,6.91,9999.0,69.0,0.0,0.0,2025-09-01T22:29:29.982983,sensor_failure,1
21.984837647961307,97.29216386060904,1075.0,1.12,6.18,3.49,66.0,21.54,0.072,2025-08-28T21:56:30.122557,dew_point_close,1
23.11,9999.0,-1.0,1.9,6.43,0.0,54.0,0.0,0.0,2025-09-01T20:34:30.093845,sensor_failure,1
27.51,76.72,9999.0,1.61,7.57,0.0,98.0,23.06,0.855,2025-09-14T16:32:29.972360,sensor_failure,1
36.1,64.03,637.0,2.54,5.2,3.38,89.0,28.22,2.149,2025-08-26T11:44:29.539791,normal,0
27.42,76.66,984.0,2.38,5.94,3.09,87.0,22.96,0.853,2025-06-27T04:30:28.723989,normal,0
22.65,77.94,681.0,1.68,5.17,3.38,74.0,18.61,0.607,2025-06-27T23:10:28.723989,normal,0
17.85921214092757,64.69,605.0,1.65,6.51,1.926,59.0,11.12,0.722,2025-09-12T09:22:29.893254,sudden_drop,1
55.80804790512412,57.43,363.0,1.56,7.58,4.069,65.0,44.68,6.967,2025-09-16T12:47:29.827161,sudden_spike,1
24.93,58.16,886.0,1.1,6.25,2.97,23.0,16.14,1.32,2025-09-21T07:41:29.713888,normal,0
39.04,90.7,941.0,1.92,6.88,3.29,70.0,37.24,0.652,2025-07-07T08:00:28.723989,normal,0
28.89,73.07,682.0,1.32,6.44,3.36,89.0,23.58,1.072,2025-06-18T14:20:28.723989,normal,0
30.18,71.04,755.0,1.73,7.53,3.5,63.0,24.35,1.242,2025-08-07T14:10:28.723989,normal,0
20.2,78.35,447.0,1.58,5.15,3.47,71.0,16.31,0.513,2025-07-05T09:40:28.723989,normal,0
28.21,55.13,674.0,1.71,6.02,3.25,83.0,18.35,1.717,2025-07-16T00:10:28.723989,normal,0
18.429487403181504,97.96289435282769,564.0,1.85,5.29,2.94,65.0,18.1,0.043,2025-09-09T14:56:29.885847,dew_point_close,1
25.07,78.24,514.0,1.07,5.72,3.46,87.0,21.01,0.692,2025-07-24T05:10:28.723989,normal,0
18.04,90.03,629.0,1.68,7.2,3.38,77.0,16.38,0.206,2025-09-19T17:27:29.557291,normal,0
18.95,77.53,879.0,1.68,6.53,3.32,95.0,14.93,0.492,2025-07-27T00:30:28.723989,normal,0
24.99,59.19,566.0,1.45,6.15,3.29,71.0,16.47,1.292,2025-06-21T14:30:28.723989,normal,0
30.41,74.99,850.0,1.17,6.25,3.23,77.0,25.48,1.086,2025-07-28T23:40:28.723989,normal,0
24.03,87.3,850.0,1.72,5.98,3.37,76.0,21.79,0.38,2025-07-10T04:10:28.723989,normal,0
23.19,74.29,650.0,1.57,6.38,3.4,82.0,18.36,0.731,2025-06-22T05:40:28.723989,normal,0
38.61,34.61,755.0,1.48,6.55,3.29,89.0,20.24,4.477,2025-09-20T00:45:29.547001,normal,0
28.41,34.32,628.0,1.27,7.06,3.2,100.0,11.18,2.543,2025-08-24T12:20:29.539673,normal,0
28.55,66.86,557.0,2.1,7.14,3.37,96.0,21.79,1.293,2025-07-08T10:00:28.723989,normal,0
33.67,75.0,1290.0,1.45,6.52,3.37,88.0,28.62,1.306,2025-07-10T11:20:28.723989,normal,0
19.38,85.57,860.0,1.61,6.77,3.4,84.0,16.9,0.325,2025-07-25T01:20:28.723989,normal,0
0.5489373792857819,73.3462104630787,980.0,0.8,7.06,3.6649113133799514,79.0,-3.67,0.169,2025-09-20T19:24:29.984774,high_fluctuation,1
25.76,82.71,739.0,0.8,5.99,3.33,96.0,22.6,0.573,2025-07-30T14:10:28.723989,normal,0
19.56,73.27,835.0,0.96,6.86,3.41,76.0,14.65,0.608,2025-07-20T21:50:28.723989,normal,0
20.68,80.76,769.0,1.15,6.57,3.25,90.0,17.26,0.469,2025-06-26T02:30:28.723989,normal,0
25.5,45.06,1067.0,1.62,6.98,3.22,73.0,12.72,1.793,2025-07-10T00:20:28.723989,normal,0
48.79787374548368,51.68,925.0,1.76,7.48,4.498,85.0,36.24,5.614,2025-09-08T13:07:30.092358,sudden_spike,1
19.08,54.41,828.0,1.47,6.74,3.25,81.0,9.67,1.007,2025-07-31T00:30:28.723989,normal,0
28.09,69.35,744.0112853674837,0.5447992321880164,7.9758948706952335,3.26,74.0,21.95,1.165,2025-09-14T10:04:30.129614,calibration_drift,1
21.48,90.43,1122.0,1.66,6.23,3.32,73.0,19.85,0.245,2025-09-08T00:01:29.668808,normal,0
36.36,56.9,1166.0,1.29,6.56,3.44,63.0,26.45,2.612,2025-06-20T10:30:28.723989,normal,0
29.11,71.43,1404.0,1.84,6.54,3.32,68.0,23.41,1.152,2025-09-02T09:52:29.567230,normal,0
31.61,59.44,777.0,1.89,5.67,3.4,71.0,22.75,1.886,2025-07-06T04:00:28.723989,normal,0
35.56,31.99,783.0,1.46,5.64,3.21,82.0,16.33,3.944,2025-09-12T03:10:29.673471,normal,0
32.79,77.04,788.0,1.69,6.84,3.24,68.0,28.23,1.141,2025-06-28T16:40:28.723989,normal,0
18.120005985259755,97.50138267381068,876.0,1.26,6.67,3.54,81.0,17.72,0.052,2025-09-17T11:50:29.815708,dew_point_close,1
22.46,40.08,952.0,1.61,6.16,3.11,81.0,8.22,1.629,2025-07-09T22:20:28.723989,normal,0
33.6,64.48,761.0,1.8,5.16,3.2,97.0,25.98,1.848,2025-06-21T10:10:28.723989,normal,0
0.0,60.52,0.0,1.11,6.92,3.23,89.0,-6.73,0.241,2025-09-09T02:33:29.893024,sensor_failure,1
35.61,86.09,963.0,1.22,6.03,3.25,83.0,32.92,0.809,2025-08-05T12:00:28.723989,normal,0
19.98,57.53,636.0,1.76,7.19,3.19,67.0,11.34,0.992,2025-07-24T00:20:28.723989,normal,0
36.81,44.21,1095.0,1.87,7.1,3.14,66.0,22.64,3.465,2025-06-26T15:00:28.723989,normal,0
30.81,37.05,884.0,1.64,6.72,3.28,72.0,14.46,2.798,2025-07-13T23:10:28.723989,normal,0
17.350227162192887,93.49082836746557,716.0,1.71,6.82,3.36,69.0,16.29,0.129,2025-08-29T22:45:29.899886,vpd_too_low,1
35.11,46.4,1147.0,1.1,6.38,3.38,73.0,21.9,3.032,2025-07-29T17:00:28.723989,normal,0
30.78,50.62,625.0,1.67,6.13,3.11,79.0,19.36,2.191,2025-07-13T12:40:28.723989,normal,0
20.25,66.35,601.0,1.43,7.36,3.3,91.0,13.77,0.799,2025-06-21T19:20:28.723989,normal,0
3.8737641522058404,39.4501480645731,654.0,1.71,6.39,2.5146948945953493,61.0,-8.69,0.488,2025-08-24T04:13:29.844336,high_fluctuation,1
15.548276721384642,84.09,508.0,1.64,7.37,1.986,91.0,12.87,0.281,2025-09-09T06:18:29.838479,sudden_drop,1
16.86,94.03,716.0,1.26,6.27,3.13,79.0,15.89,0.115,2025-07-05T01:20:28.723989,normal,0
18.37,73.4,790.0,1.71,7.37,3.29,78.0,13.53,0.562,2025-07-11T04:20:28.723989,normal,0
32.68,55.2,1389.0,1.58,7.15,3.25,80.0,22.52,2.213,2025-07-24T05:40:28.723989,normal,0
29.17,67.45,719.0,2.52,6.24,1.957869079193443,17.643864122112426,22.52,1.317,2025-09-07T16:32:29.846275,low_voltage,1
27.09,57.8,577.0,1.6,7.52,3.27,85.0,18.06,1.513,2025-07-06T10:10:28.723989,normal,0
32.39,71.22,1053.0,1.37,7.54,3.26,75.0,26.51,1.399,2025-07-06T20:30:28.723989,normal,0
14.869815420291971,97.14121930841421,363.0,1.62,7.63,3.34,79.0,14.42,0.048,2025-09-18T09:20:29.812246,environmental_stress,1
33.47,51.02,686.0,1.94,6.71,3.46,75.0,21.96,2.529,2025-06-27T14:30:28.723989,normal,0
23.53,67.0,300.0302615658141,2.466744671027239,5.402850210297185,3.34,83.0,17.05,0.957,2025-09-17T06:48:30.073074,calibration_drift,1
23.97,76.13,842.0,0.8,5.0,3.33,85.0,19.51,0.711,2025-06-22T13:40:28.723989,normal,0
35.58,61.97,977.0,1.44,5.94,3.02,20.0,27.17,2.208,2025-08-30T11:08:29.709028,normal,0
28.28,63.72,626.0,1.57,5.9,3.41,80.0,20.75,1.394,2025-07-04T16:40:28.723989,normal,0
28.6,68.85,1535.0,1.21,6.54,3.26,71.0,22.32,1.219,2025-08-27T17:41:29.576260,normal,0
27.14,55.37,1055.0,1.25,5.91,3.63,71.0,17.43,1.604,2025-07-08T03:40:28.723989,normal,0
32.43,57.2,1228.0,1.07,5.56,3.18,79.0,22.88,2.085,2025-06-15T05:00:28.723989,normal,0
28.34,64.24,725.0,1.44,5.69,3.2,73.0,20.94,1.379,2025-07-30T08:40:28.723989,normal,0
54.29776463228447,67.13,662.0,0.99,6.14,4.2379999999999995,87.0,46.29,5.004,2025-09-03T16:38:30.032427,sudden_spike,1
23.58,47.42,681.0,2.63,5.26,3.32,87.0,11.75,1.53,2025-09-05T04:09:29.539250,normal,0
25.82,71.03,357.0,0.91,5.8,3.12,69.0,20.17,0.963,2025-07-08T06:00:28.723989,normal,0
17.05,60.14,1549.0,2.09,7.13,3.4,62.0,9.26,0.775,2025-09-10T23:17:29.632837,normal,0
29.63,71.16,796.3955839275623,2.084769395479334,6.239880468182353,3.32,81.0,23.85,1.198,2025-09-05T23:47:29.848743,calibration_drift,1
23.1,74.95,917.8986562951974,2.0406273526991523,6.479410968471103,3.38,71.0,18.42,0.708,2025-08-31T01:51:29.854292,calibration_drift,1
22.64,92.81,494.0,1.48,7.01,3.37,88.0,21.42,0.198,2025-08-24T11:52:29.739349,normal,0
30.86,59.65,830.2952529889118,2.4171629387196667,5.298742864739234,3.35,75.0,22.1,1.798,2025-08-24T12:42:29.791079,calibration_drift,1
22.99,56.46,919.6662219294709,0.20039201838635756,7.612320712403005,3.28,74.0,13.87,1.222,2025-09-10T17:55:29.897130,calibration_drift,1
25.92,52.9,540.0,1.29,6.86,3.3,81.0,15.58,1.576,2025-08-08T04:50:28.723989,normal,0
24.97,52.9,896.0,1.32,6.74,2.4329492952335987,16.66708207945915,14.7,1.489,2025-08-31T21:17:30.087731,low_voltage,1
25.05,72.71,541.0,2.3,5.4,3.5,72.0,19.81,0.867,2025-09-18T06:44:29.578260,normal,0
37.78,32.6,718.0,0.8,7.13,3.27,62.0,18.56,4.412,2025-09-21T06:33:29.490100,normal,0
65.0,65.85,910.0,1.8,5.23,4.511,72.0,56.02,8.0,2025-08-27T14:08:30.013423,sudden_spike,1
36.77,38.4,479.0,1.51,7.99,3.14,68.0,20.31,3.817,2025-09-18T15:21:29.739459,normal,0
31.06,50.8,987.0,1.45,5.99,3.46,73.0,19.67,2.218,2025-07-01T19:20:28.723989,normal,0
28.21,89.77,891.0,1.33,7.46,3.38,69.0,26.37,0.391,2025-07-19T23:10:28.723989,normal,0
19.54,76.71,736.0,1.57,6.89,3.47,70.0,15.34,0.529,2025-07-22T01:40:28.723989,normal,0
22.42,50.64,556.0,0.8,6.13,3.0,21.0,11.68,1.339,2025-09-19T16:43:29.564298,normal,0
25.17,66.18,611.0,1.03,6.29,4.8615972798518445,99.58792831507292,18.41,1.082,2025-09-04T23:46:29.868568,power_surge,1
32.99,59.98,863.0,1.62,7.2,3.27,66.0,24.19,2.012,2025-07-18T08:30:28.723989,normal,0
34.2,28.92,802.0,2.27,5.99,3.39,60.0,13.59,3.823,2025-08-26T21:52:29.515862,normal,0
26.59,87.09,504.0,1.11,6.5,3.37,76.0,24.26,0.449,2025-06-19T17:00:28.723989,normal,0
23.97,41.39,669.0,1.81,5.96,3.44,86.0,10.05,1.746,2025-07-18T06:30:28.723989,normal,0
36.81,36.37,664.0,1.08,6.9,3.28,80.0,19.46,3.952,2025-08-05T14:10:28.723989,normal,0
26.42,56.0,731.0,2.24,6.84,3.23,85.0,16.94,1.516,2025-07-01T06:50:28.723989,normal,0
21.86,73.19,547.0,1.41,6.62,3.33,73.0,16.84,0.703,2025-07-29T01:30:28.723989,normal,0
29.29,76.34,789.0,1.78,6.2,4.369709667741837,95.50171356544195,24.69,0.964,2025-08-30T14:02:29.968766,power_surge,1
34.13,52.39,995.0,1.73,6.89,3.33,87.0,23.0,2.551,2025-07-16T16:10:28.723989,normal,0
36.83,35.11,960.0,1.56,5.77,3.32,82.0,18.92,4.034,2025-08-30T06:04:29.489428,normal,0
23.84,87.83,533.0,1.4,6.22,3.43,61.0,21.7,0.36,2025-07-04T01:20:28.723989,normal,0
35.31,81.36,773.0,1.48,6.27,2.96,25.0,31.63,1.066,2025-08-24T15:12:29.576166,normal,0
20.76,87.58,673.0,1.25,5.93,3.44,72.0,18.62,0.304,2025-08-10T00:10:28.723989,normal,0
28.95,46.85,592.0,2.67,5.16,3.34,73.0,16.46,2.123,2025-09-20T14:47:29.579363,normal,0
29.54,64.47,640.0,1.67,6.84,3.33,88.0,22.13,1.468,2025-06-22T04:00:28.723989,normal,0
23.47,44.17,740.0,1.8,6.07,3.41,64.0,10.58,1.614,2025-08-05T23:10:28.723989,normal,0
20.69,83.67,726.0,1.19,6.18,3.06,94.0,17.83,0.398,2025-06-23T17:30:28.723989,normal,0
19.68,71.56,1082.0456069614909,0.5516186521334085,4.929643217836222,3.4,95.0,14.4,0.652,2025-09-13T00:15:30.019479,calibration_drift,1
29.78,66.11,867.0,1.64,5.3,3.44,73.0,22.77,1.42,2025-08-02T23:10:28.723989,normal,0
15.0,49.28,838.0,1.85,7.55,3.49,54.0,4.45,0.865,2025-06-16T20:50:28.723989,normal,0
33.54,67.56,813.0,1.89,6.93,3.28,81.0,26.71,1.682,2025-07-20T06:00:28.723989,normal,0
35.83,38.28,1118.0,2.23,6.44,3.41,83.0,19.42,3.633,2025-09-02T04:28:29.697189,normal,0
33.76,31.81,1015.0,2.47,6.97,3.18,85.0,14.68,3.579,2025-09-07T11:37:29.612410,normal,0
27.97,74.33,343.0,1.89,6.2,3.23,79.0,22.98,0.969,2025-07-01T11:40:28.723989,normal,0
28.27,46.09,977.0,1.15,6.25,3.21,75.0,15.58,2.07,2025-06-18T21:50:28.723989,normal,0
15.24,72.75,374.0,1.32,5.94,3.32,75.0,10.38,0.472,2025-06-24T21:50:28.723989,normal,0
23.77,67.02,839.1850710871145,1.0721745000879124,8.5053803183483,3.37,80.0,17.28,0.971,2025-09-06T04:53:29.886173,calibration_drift,1
28.85,48.81,395.0,1.84,7.52,2.96,20.0,17.01,2.033,2025-08-26T09:17:29.612598,normal,0
22.48,87.84,877.0,1.17,6.32,3.34,85.0,20.36,0.331,2025-07-22T02:40:28.723989,normal,0
20.073410525918064,96.32916977820962,618.0,1.48,6.71,3.15,87.0,19.47,0.086,2025-09-06T00:53:29.845851,dew_point_close,1
36.72,37.29,985.0,1.24,6.22,3.07,86.0,19.79,3.875,2025-09-04T22:54:29.740230,normal,0
29.15,75.19,721.0,1.72,6.48,3.37,64.0,24.31,1.002,2025-07-22T18:10:28.723989,normal,0
31.83,61.3,1024.0,1.85,6.57,3.43,68.0,23.46,1.822,2025-06-21T22:30:28.723989,normal,0
40.0,62.16,1018.0,1.89,6.97,3.37,78.0,31.38,2.791,2025-07-16T11:50:28.723989,normal,0
-999.0,0.0,-999.0,1.51,5.81,0.0,0.0,0.0,0.0,2025-09-08T17:53:29.951736,multi_sensor_failure,1
29.16,57.96,669.0,1.36,6.34,3.21,84.0,20.04,1.7,2025-06-29T06:40:28.723989,normal,0
28.06,47.12,496.0,1.28,7.0,3.22,78.0,15.74,2.006,2025-06-22T20:00:28.723989,normal,0
24.66,50.86,1012.0,1.26,6.97,3.04,27.0,13.81,1.525,2025-09-03T19:31:29.656539,normal,0
38.894414135618646,62.37,2068.5918768827396,1.49,5.93,3.41,82.0,30.4,2.616,2025-08-25T23:41:30.017336,environmental_stress,1
31.9,47.28,660.0,0.98,7.5,3.2,83.0,19.29,2.493,2025-07-22T01:10:28.723989,normal,0
33.96,34.58,961.0,2.12,6.37,3.36,68.0,16.16,3.472,2025-09-04T08:26:29.686916,normal,0
26.67,95.0,924.0,1.66,6.64,3.43,69.0,25.8,0.175,2025-06-16T23:40:28.723989,normal,0
37.67,31.55,907.0,1.68,5.98,3.21,79.0,17.94,4.454,2025-09-14T23:15:29.642264,normal,0
19.43,72.05,912.0,2.54,5.12,3.43,58.0,14.26,0.631,2025-09-01T05:54:29.689860,normal,0
23.95,79.1,1427.0,1.26,6.24,3.42,71.0,20.1,0.622,2025-09-01T04:14:29.546819,normal,0
12.125769364376414,96.28859736477794,947.0,1.29,5.85,3.42,81.0,11.55,0.052,2025-09-02T00:03:29.825651,environmental_stress,1
31.34,54.08,664.0,1.72,7.08,3.4,77.0,20.95,2.103,2025-07-01T15:10:28.723989,normal,0
31.95,27.47,857.0,1.16,6.76,3.37,88.0,10.89,3.439,2025-09-12T10:08:29.701628,normal,0
21.17,70.64,597.0,1.28,6.73,3.43,78.0,15.62,0.738,2025-07-12T17:00:28.723989,normal,0
39.72983902974301,80.2,714.0,1.38,6.88,4.329000000000001,79.0,35.67,1.439,2025-08-29T06:59:30.028694,sudden_spike,1
25.12,63.81,772.0,1.66,5.98,3.12,72.0,17.78,1.155,2025-07-10T22:10:28.723989,normal,0
23.05,49.32,982.8357228861191,1.201509908518261,4.715182707058355,3.3,77.0,11.86,1.428,2025-09-19T05:29:29.844053,calibration_drift,1
19.13,55.58,1085.0,1.72,7.23,4.244315945159474,98.82019775539129,10.03,0.984,2025-09-05T19:47:30.012913,power_surge,1
35.28,45.97,1025.0,1.68,5.56,3.27,67.0,21.9,3.085,2025-07-03T19:50:28.723989,normal,0
25.63,55.67,434.273574992071,2.9635503984345055,5.492779804019767,3.19,67.0,16.11,1.458,2025-09-10T15:44:30.010208,calibration_drift,1
28.28,81.67,300.0,1.66,6.82,3.48,80.0,24.84,0.704,2025-07-20T17:00:28.723989,normal,0
35.54,65.91,735.0,1.41,7.02,3.4,81.0,28.19,1.975,2025-07-04T10:40:28.723989,normal,0
24.26,71.88,1697.0,1.46,6.88,3.32,82.0,18.86,0.852,2025-09-15T21:17:29.570311,normal,0
27.11,63.34,1020.0,1.67,5.97,3.12,81.0,19.55,1.316,2025-06-18T19:20:28.723989,normal,0
25.66,59.49,718.0,1.49,6.9,4.330502243607162,97.96817135854812,17.18,1.335,2025-09-12T21:12:29.967714,power_surge,1
20.51,84.35,788.0,1.55,7.97,3.64,82.0,17.78,0.378,2025-07-18T05:50:28.723989,normal,0
17.98,72.94,817.0,1.27,6.16,3.13,77.0,13.06,0.558,2025-07-02T02:10:28.723989,normal,0
22.02,74.8,691.0,1.39,5.44,3.23,60.0,17.34,0.667,2025-07-10T21:40:28.723989,normal,0
29.17,46.07,664.0,1.18,6.6,3.31,66.0,16.39,2.182,2025-07-14T17:00:28.723989,normal,0
31.8,34.51,862.0,2.14,6.82,3.35,73.0,14.24,3.079,2025-09-01T01:05:29.659218,normal,0
21.99,53.04,1100.0,1.55,6.24,3.59,83.0,11.98,1.241,2025-07-03T00:40:28.723989,normal,0
32.92,28.96,832.0,0.8,6.73,3.41,86.0,12.52,3.557,2025-06-17T11:00:28.723989,normal,0
22.75,69.96,690.0,1.62,7.43,3.51,86.0,16.99,0.831,2025-08-02T00:40:28.723989,normal,0
34.41,31.29,1024.0,1.97,6.04,3.55,60.0,14.99,3.739,2025-06-26T18:40:28.723989,normal,0
